,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,rice_blast,fast,stdardized_mat,z_score
1801,IRIS 313-10371,Indica,135.0,PHILIPPINES,,False,0.126508246105,0.125428332079
1802,IRIS 313-11511,Indica,130.0,PHILIPPINES,Resistant,False,-0.0808823212805,-0.0794810702023
1803,IRIS 313-9044,Indica,131.0,PHILIPPINES,Resistant,False,-0.0394042078033,-0.038499189746
1804,IRIS 313-11537,Indica,114.0,PHILIPPINES,Susceptible,False,-0.744532136915,-0.735191157503
1805,IRIS 313-10234,Indica,122.0,PHILIPPINES,,False,-0.412707229098,-0.407336113852
1806,IRIS 313-8616,Indica,119.0,PHILIPPINES,Resistant,False,-0.537141569529,-0.530281755221
1807,IRIS 313-11485,Indica,197.0,PHILIPPINES,Resistant,False,2.69815128169,2.66630492037
1808,IRIS 313-11431,Indica,124.0,PHILIPPINES,,False,-0.329751002144,-0.32537235294
1809,IRIS 313-10394,Indica,124.0,PHILIPPINES,,False,-0.329751002144,-0.32537235294
1810,IRIS 313-10237,Indica,124.0,PHILIPPINES,,False,-0.329751002144,-0.32537235294
1811,IRIS 313-10392,Indica,144.0,PHILIPPINES,,False,0.4998112674,0.494265256185
1812,IRIS 313-11516,Indica,120.0,PHILIPPINES,Resistant,False,-0.495663456052,-0.489299874765
1813,IRIS 313-8948,Indica,154.0,PHILIPPINES,Susceptible,False,0.914592402172,0.904084060748
1814,IRIS 313-10235,Indica,134.0,PHILIPPINES,,False,0.0850301326282,0.0844464516228
1815,IRIS 313-11673,Indica,128.0,PHILIPPINES,,False,-0.163838548235,-0.161444831115
1816,IRIS 313-12081,Indica,152.0,PHILIPPINES,,False,0.831636175217,0.822120299836
1817,IRIS 313-12067,Indica,116.0,PHILIPPINES,,False,-0.661575909961,-0.65322739659
1818,IRIS 313-11330,Indica,154.0,PHILIPPINES,Susceptible,False,0.914592402172,0.904084060748
1819,IRIS 313-11377,Indica,131.0,PHILIPPINES,Susceptible,False,-0.0394042078033,-0.038499189746
1820,IRIS 313-11331,Indica,179.0,PHILIPPINES,Susceptible,False,1.9515452391,1.92863107215
1821,IRIS 313-10990,Indica,115.0,PHILIPPINES,Susceptible,False,-0.703054023438,-0.694209277046
1822,IRIS 313-10448,Indica,124.0,PHILIPPINES,Susceptible,False,-0.329751002144,-0.32537235294
1823,IRIS 313-11423,Indica,118.0,PHILIPPINES,Resistant,False,-0.578619683007,-0.571263635677
1824,IRIS 313-10514,Indica,135.0,PHILIPPINES,,False,0.126508246105,0.125428332079
1825,IRIS 313-11788,Indica,132.0,PHILIPPINES,Resistant,False,0.00207390567386,0.00248269071023
1826,IRIS 313-10441,Indica,135.0,PHILIPPINES,Moderately resistant,False,0.126508246105,0.125428332079
1827,IRIS 313-11196,Indica,150.0,PHILIPPINES,,False,0.748679948263,0.740156538923
1828,IRIS 313-11851,Indica,144.0,PHILIPPINES,Susceptible,False,0.4998112674,0.494265256185
1829,IRIS 313-11987,Indica,121.0,PHILIPPINES,,False,-0.454185342575,-0.448317994309
1830,IRIS 313-11122,Indica,126.0,PHILIPPINES,Moderately resistant,False,-0.246794775189,-0.243408592027
1831,IRIS 313-11887,Indica,119.0,PHILIPPINES,Resistant,False,-0.537141569529,-0.530281755221
1832,IRIS 313-11979,Indica,134.0,PHILIPPINES,,False,0.0850301326282,0.0844464516228
1833,IRIS 313-7690,Indica,105.0,PHILIPPINES,Susceptible,True,-1.11783515821,-1.10402808161
1834,IRIS 313-11251,Indica,136.0,PHILIPPINES,Resistant,False,0.167986359583,0.166410212535
1835,IRIS 313-11249,Indica,136.0,PHILIPPINES,Resistant,False,0.167986359583,0.166410212535
1836,IRIS 313-11886,Indica,143.0,PHILIPPINES,Resistant,False,0.458333153923,0.453283375729
1837,IRIS 313-11978,Indica,119.0,PHILIPPINES,,False,-0.537141569529,-0.530281755221
1838,IRIS 313-8232,Indica,108.0,PHILIPPINES,,False,-0.993400817778,-0.98108244024
1839,IRIS 313-11250,Indica,139.0,PHILIPPINES,Susceptible,False,0.292420700014,0.289355853904
1840,IRIS 313-11385,Indica,106.0,PHILIPPINES,Resistant,True,-1.07635704473,-1.06304620115
1841,IRIS 313-12080,Indica,138.0,PHILIPPINES,,False,0.250942586537,0.248373973448
1842,IRIS 313-11097,Indica,115.0,PHILIPPINES,Susceptible,False,-0.703054023438,-0.694209277046
1843,IRIS 313-11934,Indica,127.0,PHILIPPINES,,False,-0.205316661712,-0.202426711571
1844,IRIS 313-11234,Indica,127.0,PHILIPPINES,Susceptible,False,-0.205316661712,-0.202426711571
1845,IRIS 313-11381,Indica,151.0,PHILIPPINES,,False,0.79015806174,0.781138419379
1846,IRIS 313-11338,Indica,126.0,PHILIPPINES,Susceptible,False,-0.246794775189,-0.243408592027
1847,IRIS 313-9243,Indica,122.0,PHILIPPINES,,False,-0.412707229098,-0.407336113852
1848,IRIS 313-10511,Indica,157.0,PHILIPPINES,Susceptible,False,1.0390267426,1.02702970212
1849,IRIS 313-10510,Indica,150.0,PHILIPPINES,Moderately resistant,False,0.748679948263,0.740156538923
1850,IRIS 313-12066,Indica,168.0,PHILIPPINES,,False,1.49528599085,1.47783038714
1851,IRIS 313-11339,Indica,123.0,PHILIPPINES,Susceptible,False,-0.371229115621,-0.366354233396
1852,IRIS 313-11341,Indica,174.0,PHILIPPINES,Susceptible,False,1.74415467172,1.72372166987
1853,IRIS 313-11235,Indica,142.0,PHILIPPINES,Susceptible,False,0.416855040446,0.412301495273
1854,IRIS 313-12319,Indica,136.0,PHILIPPINES,,False,0.167986359583,0.166410212535
1855,IRIS 313-11343,Indica,157.0,PHILIPPINES,Susceptible,False,1.0390267426,1.02702970212
1856,IRIS 313-11344,Indica,147.0,PHILIPPINES,Susceptible,False,0.624245607831,0.617210897554
1857,IRIS 313-10517,Indica,135.0,PHILIPPINES,,False,0.126508246105,0.125428332079
1858,IRIS 313-10917,Indica,133.0,PHILIPPINES,Susceptible,False,0.043552019151,0.0434645711665
1859,IRIS 313-10433,Indica,135.0,PHILIPPINES,Susceptible,False,0.126508246105,0.125428332079
1860,IRIS 313-11996,Indica,121.0,PHILIPPINES,,False,-0.454185342575,-0.448317994309
1861,IRIS 313-11346,Indica,141.0,PHILIPPINES,Susceptible,False,0.375376926968,0.371319614817
1862,IRIS 313-11347,Indica,126.0,PHILIPPINES,Susceptible,False,-0.246794775189,-0.243408592027
1863,IRIS 313-11345,Indica,116.0,PHILIPPINES,Susceptible,False,-0.661575909961,-0.65322739659
1864,IRIS 313-11959,Indica,160.0,PHILIPPINES,,False,1.16346108303,1.14997534349
1865,IRIS 313-11325,Indica,108.0,PHILIPPINES,Resistant,False,-0.993400817778,-0.98108244024
1866,IRIS 313-11334,Indica,166.0,PHILIPPINES,Susceptible,False,1.4123297639,1.39586662622
1867,IRIS 313-11335,Indica,122.0,PHILIPPINES,Susceptible,False,-0.412707229098,-0.407336113852
1868,IRIS 313-11342,Indica,138.0,PHILIPPINES,Susceptible,False,0.250942586537,0.248373973448
1869,IRIS 313-9503,Intermediate type,117.0,PHILIPPINES,Susceptible,False,-0.620097796484,-0.612245516134
1870,IRIS 313-11380,Intermediate type,132.0,PHILIPPINES,,False,0.00207390567386,0.00248269071023
1871,IRIS 313-10484,Intermediate type,106.0,PHILIPPINES,,True,-1.07635704473,-1.06304620115
1872,IRIS 313-9897,Japonica,133.0,PHILIPPINES,Susceptible,False,0.043552019151,0.0434645711665
1873,IRIS 313-10919,Japonica,125.0,PHILIPPINES,Resistant,False,-0.288272888666,-0.284390472484
1874,IRIS 313-10920,Japonica,125.0,PHILIPPINES,Moderately susceptible,False,-0.288272888666,-0.284390472484
1875,IRIS 313-10649,Japonica,121.0,PHILIPPINES,Moderately resistant,False,-0.454185342575,-0.448317994309
1876,IRIS 313-10918,Japonica,148.0,PHILIPPINES,Susceptible,False,0.665723721309,0.65819277801
1877,IRIS 313-10994,Japonica,126.0,PHILIPPINES,,False,-0.246794775189,-0.243408592027
1878,IRIS 313-10359,Temperate japonica,134.0,PHILIPPINES,,False,0.0850301326282,0.0844464516228
1879,IRIS 313-8594,Temperate japonica,119.0,PHILIPPINES,,False,-0.537141569529,-0.530281755221
1880,IRIS 313-10379,Temperate japonica,104.0,PHILIPPINES,,True,-1.15931327169,-1.14500996207
1881,IRIS 313-9616,Temperate japonica,154.0,PHILIPPINES,Susceptible,False,0.914592402172,0.904084060748
1882,IRIS 313-10380,Temperate japonica,103.0,PHILIPPINES,,True,-1.20079138516,-1.18599184252
1883,IRIS 313-11467,Temperate japonica,150.0,PHILIPPINES,,False,0.748679948263,0.740156538923
1884,IRIS 313-8356,Temperate japonica,118.0,PHILIPPINES,Susceptible,False,-0.578619683007,-0.571263635677
1885,IRIS 313-11336,Temperate japonica,126.0,PHILIPPINES,Susceptible,False,-0.246794775189,-0.243408592027
1886,IRIS 313-10440,Temperate japonica,122.0,PHILIPPINES,Moderately resistant,False,-0.412707229098,-0.407336113852
1887,IRIS 313-9423,Tropical japonica,113.0,PHILIPPINES,Susceptible,False,-0.786010250392,-0.776173037959
1888,IRIS 313-9928,Tropical japonica,144.0,PHILIPPINES,Resistant,False,0.4998112674,0.494265256185
1889,IRIS 313-9929,Tropical japonica,128.0,PHILIPPINES,Susceptible,False,-0.163838548235,-0.161444831115
1890,IRIS 313-10373,Tropical japonica,100.0,PHILIPPINES,,True,-1.3252257256,-1.30893748389
1891,IRIS 313-9389,Tropical japonica,123.0,PHILIPPINES,,False,-0.371229115621,-0.366354233396
1892,IRIS 313-8431,Tropical japonica,132.0,PHILIPPINES,,False,0.00207390567386,0.00248269071023
1893,IRIS 313-11538,Tropical japonica,106.0,PHILIPPINES,Susceptible,True,-1.07635704473,-1.06304620115
1894,IRIS 313-11463,Tropical japonica,108.0,PHILIPPINES,,False,-0.993400817778,-0.98108244024
1895,IRIS 313-11464,Tropical japonica,126.0,PHILIPPINES,Susceptible,False,-0.246794775189,-0.243408592027
1896,IRIS 313-11512,Tropical japonica,136.0,PHILIPPINES,Susceptible,False,0.167986359583,0.166410212535
1897,IRIS 313-8572,Tropical japonica,138.0,PHILIPPINES,Susceptible,False,0.250942586537,0.248373973448
1898,IRIS 313-11472,Tropical japonica,209.0,PHILIPPINES,Susceptible,False,3.19588864342,3.15808748584
1899,IRIS 313-12271,Tropical japonica,127.0,PHILIPPINES,,False,-0.205316661712,-0.202426711571
1900,IRIS 313-10827,Tropical japonica,107.0,PHILIPPINES,Moderately susceptible,True,-1.03487893126,-1.0220643207
1901,IRIS 313-11913,Tropical japonica,137.0,PHILIPPINES,Susceptible,False,0.20946447306,0.207392092992
1902,IRIS 313-10644,Tropical japonica,104.0,PHILIPPINES,,True,-1.15931327169,-1.14500996207
1903,IRIS 313-11379,Tropical japonica,159.0,PHILIPPINES,,False,1.12198296956,1.10899346303
1904,IRIS 313-8292,Tropical japonica,101.0,PHILIPPINES,Susceptible,True,-1.28374761212,-1.26795560343
1905,IRIS 313-10485,Tropical japonica,119.0,PHILIPPINES,,False,-0.537141569529,-0.530281755221
1906,IRIS 313-11928,Tropical japonica,155.0,PHILIPPINES,,False,0.956070515649,0.945065941204
1907,IRIS 313-11929,Tropical japonica,133.0,PHILIPPINES,,False,0.043552019151,0.0434645711665
1908,IRIS 313-10991,Tropical japonica,99.0,PHILIPPINES,,True,-1.36670383907,-1.34991936435
1909,IRIS 313-12144,Tropical japonica,141.0,PHILIPPINES,,False,0.375376926968,0.371319614817
1910,IRIS 313-10577,Tropical japonica,138.0,PHILIPPINES,Moderately susceptible,False,0.250942586537,0.248373973448
1911,IRIS 313-10828,Tropical japonica,107.0,PHILIPPINES,Susceptible,True,-1.03487893126,-1.0220643207
1912,IRIS 313-10829,Tropical japonica,107.0,PHILIPPINES,Susceptible,True,-1.03487893126,-1.0220643207
1913,IRIS 313-10830,Tropical japonica,107.0,PHILIPPINES,Susceptible,True,-1.03487893126,-1.0220643207
1914,IRIS 313-11994,Tropical japonica,128.0,PHILIPPINES,,False,-0.163838548235,-0.161444831115
1915,IRIS 313-12073,Tropical japonica,141.0,PHILIPPINES,,False,0.375376926968,0.371319614817
1916,IRIS 313-10993,Tropical japonica,119.0,PHILIPPINES,,False,-0.537141569529,-0.530281755221
1917,IRIS 313-11337,Tropical japonica,146.0,PHILIPPINES,Susceptible,False,0.582767494354,0.576229017098
1918,IRIS 313-10645,Tropical japonica,117.0,PHILIPPINES,,False,-0.620097796484,-0.612245516134
1919,IRIS 313-12272,Tropical japonica,134.0,PHILIPPINES,,False,0.0850301326282,0.0844464516228
1920,IRIS 313-10831,Tropical japonica,122.0,PHILIPPINES,Susceptible,False,-0.412707229098,-0.407336113852
1921,IRIS 313-10832,Tropical japonica,115.0,PHILIPPINES,Susceptible,False,-0.703054023438,-0.694209277046
1922,IRIS 313-11340,Tropical japonica,122.0,PHILIPPINES,Susceptible,False,-0.412707229098,-0.407336113852
1923,IRIS 313-10489,Tropical japonica,124.0,PHILIPPINES,,False,-0.329751002144,-0.32537235294
1924,IRIS 313-10581,Tropical japonica,139.0,PHILIPPINES,Susceptible,False,0.292420700014,0.289355853904
1925,IRIS 313-12031,Tropical japonica,128.0,PHILIPPINES,,False,-0.163838548235,-0.161444831115
1926,IRIS 313-10931,Tropical japonica,125.0,PHILIPPINES,,False,-0.288272888666,-0.284390472484
1927,IRIS 313-10580,Tropical japonica,148.0,PHILIPPINES,Susceptible,False,0.665723721309,0.65819277801
1928,IRIS 313-10578,Tropical japonica,139.0,PHILIPPINES,Susceptible,False,0.292420700014,0.289355853904
1929,IRIS 313-10992,Tropical japonica,132.0,PHILIPPINES,Susceptible,False,0.00207390567386,0.00248269071023
1930,IRIS 313-12244,Tropical japonica,139.0,PHILIPPINES,,False,0.292420700014,0.289355853904
1931,IRIS 313-11995,Tropical japonica,135.0,PHILIPPINES,,False,0.126508246105,0.125428332079
1932,IRIS 313-10582,Tropical japonica,138.0,PHILIPPINES,Susceptible,False,0.250942586537,0.248373973448
1933,IRIS 313-11424,Tropical japonica,118.0,PHILIPPINES,,False,-0.578619683007,-0.571263635677
1934,IRIS 313-12051,Tropical japonica,146.0,PHILIPPINES,,False,0.582767494354,0.576229017098
1935,IRIS 313-9898,Indica,133.0,PORTUGAL,Susceptible,False,0.043552019151,0.0434645711665
1936,IRIS 313-10061,Japonica,109.0,PORTUGAL,Susceptible,False,-0.951922704301,-0.940100559784
1937,IRIS 313-9759,Temperate japonica,101.0,PORTUGAL,Susceptible,True,-1.28374761212,-1.26795560343
1938,IRIS 313-9461,Indica,149.0,SENEGAL,,False,0.707201834786,0.699174658467
1939,IRIS 313-8293,Indica,161.0,SENEGAL,Susceptible,False,1.20493919651,1.19095722394
1940,IRIS 313-10725,Indica,128.0,SENEGAL,,False,-0.163838548235,-0.161444831115
1941,IRIS 313-10723,Indica,149.0,SENEGAL,Susceptible,False,0.707201834786,0.699174658467
1942,IRIS 313-10728,Indica,156.0,SENEGAL,,False,0.997548629126,0.986047821661
1943,IRIS 313-10726,Indica,149.0,SENEGAL,,False,0.707201834786,0.699174658467
1944,IRIS 313-10724,Indica,156.0,SENEGAL,Susceptible,False,0.997548629126,0.986047821661
1945,IRIS 313-10727,Indica,154.0,SENEGAL,,False,0.914592402172,0.904084060748
1946,IRIS 313-9160,Temperate japonica,162.0,SENEGAL,,False,1.24641730999,1.2319391044
1947,IRIS 313-11523,Tropical japonica,177.0,SENEGAL,,False,1.86858901215,1.84666731124
1948,IRIS 313-11556,Aus/boro,157.0,SIERRA LEONE,Susceptible,False,1.0390267426,1.02702970212
1949,IRIS 313-10422,Indica,153.0,SIERRA LEONE,,False,0.873114288694,0.863102180292
1950,IRIS 313-11551,Indica,184.0,SIERRA LEONE,Susceptible,False,2.15893580649,2.13354047444
1951,IRIS 313-9687,Indica,166.0,SIERRA LEONE,Susceptible,False,1.4123297639,1.39586662622
1952,IRIS 313-10421,Indica,153.0,SIERRA LEONE,,False,0.873114288694,0.863102180292
1953,IRIS 313-9402,Indica,174.0,SIERRA LEONE,Susceptible,False,1.74415467172,1.72372166987
1954,IRIS 313-11554,Indica,196.0,SIERRA LEONE,Resistant,False,2.65667316821,2.62532303991
1955,IRIS 313-11555,Indica,203.0,SIERRA LEONE,Susceptible,False,2.94701996255,2.91219620311
1956,IRIS 313-10576,Indica,148.0,SIERRA LEONE,Moderately susceptible,False,0.665723721309,0.65819277801
1957,IRIS 313-10574,Indica,188.0,SIERRA LEONE,,False,2.3248482604,2.29746799626
1958,IRIS 313-11784,Indica,134.0,SIERRA LEONE,Susceptible,False,0.0850301326282,0.0844464516228
1959,IRIS 313-11975,Indica,176.0,SIERRA LEONE,,False,1.82711089867,1.80568543079
1960,IRIS 313-11976,Indica,173.0,SIERRA LEONE,,False,1.70267655824,1.68273978942
1961,IRIS 313-11099,Indica,187.0,SIERRA LEONE,Susceptible,False,2.28337014692,2.2564861158
1962,IRIS 313-11988,Indica,165.0,SIERRA LEONE,,False,1.37085165042,1.35488474577
1963,IRIS 313-11098,Indica,150.0,SIERRA LEONE,Susceptible,False,0.748679948263,0.740156538923
1964,IRIS 313-11658,Tropical japonica,130.0,SIERRA LEONE,Susceptible,False,-0.0808823212805,-0.0794810702023
1965,IRIS 313-11659,Tropical japonica,129.0,SIERRA LEONE,Susceptible,False,-0.122360434758,-0.120462950659
1966,IRIS 313-12018,Tropical japonica,121.0,SIERRA LEONE,,False,-0.454185342575,-0.448317994309
1967,IRIS 313-9944,Indica,129.0,SOLOMON ISLANDS,,False,-0.122360434758,-0.120462950659
1968,IRIS 313-10040,Indica,110.0,SOUTH KOREA,Susceptible,False,-0.910444590824,-0.899118679328
1969,IRIS 313-10103,Indica,100.0,SOUTH KOREA,,True,-1.3252257256,-1.30893748389
1970,IRIS 313-10353,Indica,101.0,SOUTH KOREA,,True,-1.28374761212,-1.26795560343
1971,IRIS 313-9925,Indica,106.0,SOUTH KOREA,Susceptible,True,-1.07635704473,-1.06304620115
1972,IRIS 313-9925,Indica,106.0,SOUTH KOREA,Susceptible,True,-1.07635704473,-1.06304620115
1973,IRIS 313-9924,Indica,112.0,SOUTH KOREA,Resistant,False,-0.82748836387,-0.817154918415
1974,IRIS 313-9976,Indica,118.0,SOUTH KOREA,Susceptible,False,-0.578619683007,-0.571263635677
1975,IRIS 313-10000,Indica,114.0,SOUTH KOREA,Susceptible,False,-0.744532136915,-0.735191157503
1976,IRIS 313-10000,Indica,114.0,SOUTH KOREA,Susceptible,False,-0.744532136915,-0.735191157503
1977,IRIS 313-9922,Indica,110.0,SOUTH KOREA,Susceptible,False,-0.910444590824,-0.899118679328
1978,IRIS 313-11689,Intermediate type,102.0,SOUTH KOREA,,True,-1.24226949864,-1.22697372298
1979,IRIS 313-10065,Japonica,102.0,SOUTH KOREA,Susceptible,True,-1.24226949864,-1.22697372298
1980,IRIS 313-10067,Japonica,97.0,SOUTH KOREA,Susceptible,True,-1.44966006603,-1.43188312526
1981,IRIS 313-10093,Temperate japonica,88.0,SOUTH KOREA,,True,-1.82296308732,-1.80072004937
1982,IRIS 313-10092,Temperate japonica,80.0,SOUTH KOREA,,True,-2.15478799514,-2.12857509302
1983,IRIS 313-10094,Temperate japonica,117.0,SOUTH KOREA,,False,-0.620097796484,-0.612245516134
1984,IRIS 313-9890,Temperate japonica,92.0,SOUTH KOREA,Susceptible,True,-1.65705063341,-1.63679252754
1985,IRIS 313-9886,Temperate japonica,90.0,SOUTH KOREA,Susceptible,True,-1.74000686037,-1.71875628845
1986,IRIS 313-9974,Temperate japonica,110.0,SOUTH KOREA,Susceptible,False,-0.910444590824,-0.899118679328
1987,IRIS 313-9891,Temperate japonica,90.0,SOUTH KOREA,Susceptible,True,-1.74000686037,-1.71875628845
1988,IRIS 313-9995,Temperate japonica,100.0,SOUTH KOREA,Susceptible,True,-1.3252257256,-1.30893748389
1989,IRIS 313-9887,Temperate japonica,119.0,SOUTH KOREA,Susceptible,False,-0.537141569529,-0.530281755221
1990,IRIS 313-10124,Temperate japonica,110.0,SOUTH KOREA,,False,-0.910444590824,-0.899118679328
1991,IRIS 313-10124,Temperate japonica,110.0,SOUTH KOREA,,False,-0.910444590824,-0.899118679328
1992,IRIS 313-10059,Temperate japonica,103.0,SOUTH KOREA,,True,-1.20079138516,-1.18599184252
1993,IRIS 313-9379,Temperate japonica,110.0,SOUTH KOREA,Susceptible,False,-0.910444590824,-0.899118679328
1994,IRIS 313-10097,Temperate japonica,91.0,SOUTH KOREA,,True,-1.69852874689,-1.677774408
1995,IRIS 313-10837,Temperate japonica,97.0,SOUTH KOREA,Susceptible,True,-1.44966006603,-1.43188312526
1996,IRIS 313-12003,Temperate japonica,88.0,SOUTH KOREA,,True,-1.82296308732,-1.80072004937
1997,IRIS 313-11973,Temperate japonica,88.0,SOUTH KOREA,,True,-1.82296308732,-1.80072004937
1998,IRIS 313-10838,Temperate japonica,97.0,SOUTH KOREA,Susceptible,True,-1.44966006603,-1.43188312526
1999,IRIS 313-10839,Temperate japonica,90.0,SOUTH KOREA,Susceptible,True,-1.74000686037,-1.71875628845
2000,IRIS 313-12217,Temperate japonica,91.0,SOUTH KOREA,,True,-1.69852874689,-1.677774408
2001,IRIS 313-12217,Temperate japonica,91.0,SOUTH KOREA,,True,-1.69852874689,-1.677774408
2002,IRIS 313-10840,Temperate japonica,90.0,SOUTH KOREA,Susceptible,True,-1.74000686037,-1.71875628845
2003,IRIS 313-10096,Tropical japonica,88.0,SOUTH KOREA,,True,-1.82296308732,-1.80072004937
2004,IRIS 313-9996,Tropical japonica,98.0,SOUTH KOREA,Susceptible,True,-1.40818195255,-1.3909012448
2005,IRIS 313-9839,Temperate japonica,92.0,SPAIN,Susceptible,True,-1.65705063341,-1.63679252754
2006,IRIS 313-10083,Temperate japonica,119.0,SPAIN,,False,-0.537141569529,-0.530281755221
2007,IRIS 313-10084,Temperate japonica,94.0,SPAIN,,True,-1.57409440646,-1.55482876663
2008,IRIS 313-9949,Aus/boro,134.0,SRI LANKA,Susceptible,False,0.0850301326282,0.0844464516228
2009,IRIS 313-11741,Aus/boro,142.0,SRI LANKA,Resistant,False,0.416855040446,0.412301495273
2010,IRIS 313-10718,Aus/boro,107.0,SRI LANKA,Susceptible,True,-1.03487893126,-1.0220643207
2011,IRIS 313-8342,Aus/boro,110.0,SRI LANKA,,False,-0.910444590824,-0.899118679328
2012,IRIS 313-9636,Aus/boro,107.0,SRI LANKA,Susceptible,True,-1.03487893126,-1.0220643207
2013,IRIS 313-11191,Aus/boro,107.0,SRI LANKA,Susceptible,True,-1.03487893126,-1.0220643207
2014,IRIS 313-10002,Indica,144.0,SRI LANKA,,False,0.4998112674,0.494265256185
2015,IRIS 313-9832,Indica,135.0,SRI LANKA,,False,0.126508246105,0.125428332079
2016,IRIS 313-8783,Indica,132.0,SRI LANKA,Susceptible,False,0.00207390567386,0.00248269071023
2017,IRIS 313-9861,Indica,152.0,SRI LANKA,Susceptible,False,0.831636175217,0.822120299836
2018,IRIS 313-9862,Indica,146.0,SRI LANKA,Susceptible,False,0.582767494354,0.576229017098
2019,IRIS 313-8968,Indica,126.0,SRI LANKA,Susceptible,False,-0.246794775189,-0.243408592027
2020,IRIS 313-8699,Indica,144.0,SRI LANKA,,False,0.4998112674,0.494265256185
2021,IRIS 313-10298,Indica,122.0,SRI LANKA,,False,-0.412707229098,-0.407336113852
2022,IRIS 313-10298,Indica,122.0,SRI LANKA,,False,-0.412707229098,-0.407336113852
2023,IRIS 313-9256,Indica,121.0,SRI LANKA,Susceptible,False,-0.454185342575,-0.448317994309
2024,IRIS 313-9867,Indica,142.0,SRI LANKA,Moderately resistant,False,0.416855040446,0.412301495273
2025,IRIS 313-9831,Indica,142.0,SRI LANKA,,False,0.416855040446,0.412301495273
2026,IRIS 313-9970,Indica,101.0,SRI LANKA,Resistant,True,-1.28374761212,-1.26795560343
2027,IRIS 313-8244,Indica,131.0,SRI LANKA,,False,-0.0394042078033,-0.038499189746
2028,IRIS 313-9968,Indica,143.0,SRI LANKA,Susceptible,False,0.458333153923,0.453283375729
2029,IRIS 313-8660,Indica,108.0,SRI LANKA,,False,-0.993400817778,-0.98108244024
2030,IRIS 313-9936,Indica,171.0,SRI LANKA,,False,1.61972033128,1.6007760285
2031,IRIS 313-9472,Indica,151.0,SRI LANKA,Susceptible,False,0.79015806174,0.781138419379
2032,IRIS 313-9917,Indica,105.0,SRI LANKA,Resistant,True,-1.11783515821,-1.10402808161
2033,IRIS 313-8925,Indica,126.0,SRI LANKA,Susceptible,False,-0.246794775189,-0.243408592027
2034,IRIS 313-10610,Indica,145.0,SRI LANKA,,False,0.541289380877,0.535247136642
2035,IRIS 313-10721,Indica,110.0,SRI LANKA,Moderately resistant,False,-0.910444590824,-0.899118679328
2036,IRIS 313-10720,Indica,132.0,SRI LANKA,Moderately susceptible,False,0.00207390567386,0.00248269071023
2037,IRIS 313-10020,Indica,129.0,SRI LANKA,Susceptible,False,-0.122360434758,-0.120462950659
2038,IRIS 313-10662,Indica,97.0,SRI LANKA,,True,-1.44966006603,-1.43188312526
2039,IRIS 313-10609,Indica,139.0,SRI LANKA,,False,0.292420700014,0.289355853904
2040,IRIS 313-11916,Indica,140.0,SRI LANKA,,False,0.333898813491,0.33033773436
2041,IRIS 313-10716,Indica,110.0,SRI LANKA,Susceptible,False,-0.910444590824,-0.899118679328
2042,IRIS 313-9039,Indica,144.0,SRI LANKA,Susceptible,False,0.4998112674,0.494265256185
2043,IRIS 313-10476,Indica,110.0,SRI LANKA,,False,-0.910444590824,-0.899118679328
2044,IRIS 313-10717,Indica,142.0,SRI LANKA,Moderately susceptible,False,0.416855040446,0.412301495273
2045,IRIS 313-10661,Indica,126.0,SRI LANKA,,False,-0.246794775189,-0.243408592027
2046,IRIS 313-11110,Indica,121.0,SRI LANKA,Susceptible,False,-0.454185342575,-0.448317994309
2047,IRIS 313-9091,Indica,150.0,SRI LANKA,,False,0.748679948263,0.740156538923
2048,IRIS 313-10715,Indica,132.0,SRI LANKA,,False,0.00207390567386,0.00248269071023
2049,IRIS 313-10719,Indica,118.0,SRI LANKA,,False,-0.578619683007,-0.571263635677
2050,IRIS 313-11382,Indica,207.0,SRI LANKA,Susceptible,False,3.11293241646,3.07612372493
2051,IRIS 313-9969,Temperate japonica,154.0,SRI LANKA,Resistant,False,0.914592402172,0.904084060748
2052,IRIS 313-9963,Temperate japonica,98.0,SRI LANKA,Susceptible,True,-1.40818195255,-1.3909012448
2053,IRIS 313-9809,Tropical japonica,160.0,SRI LANKA,Moderately resistant,False,1.16346108303,1.14997534349
2054,IRIS 313-11510,Tropical japonica,140.0,SRI LANKA,Susceptible,False,0.333898813491,0.33033773436
2055,IRIS 313-10722,Tropical japonica,125.0,SRI LANKA,,False,-0.288272888666,-0.284390472484
2056,IRIS 313-9939,Basmati/sadri,118.0,SURINAME,,False,-0.578619683007,-0.571263635677
2057,IRIS 313-9841,Indica,112.0,SURINAME,Susceptible,False,-0.82748836387,-0.817154918415
2058,IRIS 313-10325,Indica,118.0,SURINAME,,False,-0.578619683007,-0.571263635677
2059,IRIS 313-10325,Indica,118.0,SURINAME,,False,-0.578619683007,-0.571263635677
2060,IRIS 313-10290,Indica,119.0,SURINAME,,False,-0.537141569529,-0.530281755221
2061,IRIS 313-10290,Indica,119.0,SURINAME,,False,-0.537141569529,-0.530281755221
2062,IRIS 313-10290,Indica,119.0,SURINAME,,False,-0.537141569529,-0.530281755221
2063,IRIS 313-10290,Indica,119.0,SURINAME,,False,-0.537141569529,-0.530281755221
2064,IRIS 313-11253,Indica,132.0,SURINAME,Susceptible,False,0.00207390567386,0.00248269071023
2065,IRIS 313-9851,Tropical japonica,121.0,SURINAME,Susceptible,False,-0.454185342575,-0.448317994309
